Timestamp,Expected,Actual,Difference,DifferencePercent,Status
06/18/2026 08:01:00,0.3601294525710176,0.3495743213538032,-0.0105551312,-2.930927,FAIL
06/18/2026 08:02:00,0.3569442667537247,0.355051725355439,-0.0018925414,-0.530206,FAIL
06/18/2026 08:48:00,0.3699116881632653,0.369105997148316,-0.000805691,-0.217806,FAIL
06/18/2026 09:01:00,0.209085582297522,0.1953094084769709,-0.0137761738,-6.588773,FAIL
06/18/2026 09:03:00,0.2553451663348992,0.2585119410125142,0.0031667747,1.240194,FAIL
06/18/2026 09:07:00,0.4924038407738095,0.4952835986593329,0.0028797579,0.584837,FAIL
06/18/2026 09:12:00,0.4087897962390867,0.4100282005961492,0.0012384044,0.302944,FAIL
06/18/2026 09:13:00,0.3978139196214343,0.3993107637747947,0.0014968442,0.376267,FAIL
06/18/2026 09:16:00,0.3948055256389903,0.3936546618114406,-0.0011508638,-0.291501,FAIL
06/18/2026 09:17:00,0.401309103614781,0.4033980631067961,0.0020889595,0.520536,FAIL
06/18/2026 09:20:00,0.399680511341853,0.4016600151636074,0.0019795038,0.495272,FAIL
06/18/2026 09:21:00,0.344266116859648,0.3400225209908316,-0.0042435959,-1.23265,FAIL
06/18/2026 09:22:00,0.2970287538604899,0.2987387115338501,0.0017099577,0.575688,FAIL
06/18/2026 09:23:00,0.2724185490289338,0.2743946057959507,0.0019760568,0.725375,FAIL
06/18/2026 09:24:00,0.261255318331592,0.2574853614530776,-0.0037699569,-1.443016,FAIL
06/18/2026 09:26:00,0.2443957827327626,0.2459409527786063,0.00154517,0.632241,FAIL
06/18/2026 09:30:00,0.2388289894416893,0.2383458211966836,-0.0004831682,-0.202307,FAIL
06/18/2026 09:32:00,0.241638286379698,0.2448553522152538,0.0032170658,1.331356,FAIL
06/18/2026 09:33:00,0.2388330099247319,0.2398318997398439,0.0009988898,0.418238,FAIL
06/18/2026 09:34:00,0.2402087685513549,0.2424113276842997,0.0022025591,0.916935,FAIL
06/18/2026 09:36:00,0.2404349535508122,0.239581208590604,-0.000853745,-0.355084,FAIL
06/18/2026 09:37:00,0.2401535773476243,0.2408196038569706,0.0006660265,0.277334,FAIL
06/18/2026 09:38:00,0.2394832531100478,0.2386629566255471,-0.0008202965,-0.342528,FAIL
06/18/2026 09:39:00,0.2391935306982572,0.241024417506118,0.0018308868,0.765442,FAIL
06/18/2026 09:41:00,0.2427106859586981,0.0,-0.242710686,-100.0,FAIL
06/18/2026 09:44:00,0.2385989597760896,0.2395764840512285,0.0009775243,0.409693,FAIL
06/18/2026 09:45:00,0.2393070303176131,0.2387266068675543,-0.0005804235,-0.242543,FAIL
06/18/2026 09:52:00,0.2453201968801313,0.2382692187499999,-0.0070509781,-2.874194,FAIL
06/18/2026 09:57:00,0.2685216743559824,0.2692069173968396,0.000685243,0.255191,FAIL
